"id","mssubclass","lotfrontage","lotarea","garagearea","grlivarea","totalbsmtsf","saleprice","lotfrontage_meannorm","lotarea_meannorm","garagearea_meannorm","grlivarea_meannorm","totalbsmtsf_meannorm","saleprice_meannorm"
625,"2-STORY 1946 & NEWER",80,10400,484,1790,732,165150,0.03407548504100464212,-0.00054606596177419898,0.00777141256255192532,0.05172123236056198450,-0.05326177611371432414,-0.02190139687600466463
1155,"2-STORY 1946 & NEWER",NULL,13700,492,1820,864,201800,NULL,0.01487845903296744023,0.01341316150472399866,0.05737307863034344644,-0.03165784812680761383,0.02899431205331070823
617,"2-STORY 1946 & NEWER",NULL,7861,393,1509,783,183200,NULL,-0.01241360201075875108,-0.05640348165465540896,-0.00121772769972437572,-0.04491480393695491334,0.00316456618468135120
765,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",30,9549,481,1494,1494,270000,-0.13715739167132412500,-0.00452372377102423987,0.00565575670923739781,-0.00404365083461510669,0.07145180817433804902,0.12370338023828501736
1277,"2-STORY 1946 & NEWER",NULL,12936,497,1395,723,162000,NULL,0.01130744779176058800,0.01693925459358154450,-0.02269474352489393110,-0.05473477120373069075,-0.02627578932149834606
552,"1-STORY 1946 & NEWER ALL STYLES",50,6000,288,928,928,112500,-0.06866424098639261815,-0.02111209928809638458,-0.13045143652066387158,-0.11067515045782535537,-0.02118321637558011792,-0.09501624203639905430
887,"DUPLEX - ALL STYLES AND AGES",70,8393,588,1712,1626,145000,-0.00017109030146111130,-0.00992698161766706864,0.08111414881078887877,0.03702643205913018344,0.09305573616124475933,-0.04988362156701980142
959,"1-STORY 1946 & NEWER ALL STYLES",65,8450,531,1337,1337,185000,-0.01729437797269398801,-0.00966055800412153123,0.04091668759781285621,-0.03362164631313809086,0.04575622715960809812,0.00566421901067774059
819,"SPLIT OR MULTI-LEVEL",80,8816,440,1052,1010,155000,0.03407548504100464212,-0.00794983795925018580,-0.02325820661939447807,-0.08731418587606197933,-0.00776259444431988879,-0.03599666142259541591
314,"1-STORY 1946 & NEWER ALL STYLES",150,215245,513,2036,2136,375000,0.27380151243826491610,0.95691963784060491715,0.02822275247792569118,0.09806637177276997244,0.17652545792883886735,0.26951646175474106513
817,"1-STORY 1946 & NEWER ALL STYLES",NULL,11425,275,1008,1008,137000,NULL,0.00424488498356221926,-0.13961927855169349076,-0.09560356040507479018,-0.00808992668654574804,-0.06099318968255930982
386,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",43,3182,430,1269,1256,192000,-0.09263684372611864555,-0.03428370881390909346,-0.03031039279710956975,-0.04643249785797607127,0.03249927134946079861,0.01538509111177481044
1274,"SPLIT OR MULTI-LEVEL",124,11512,312,1357,1019,177000,0.18476041654785395719,0.00465153155160540793,-0.11352618969414765155,-0.02985374879995044957,-0.00628959935430352218,-0.00544534910486176781
426,"2-STORY 1946 & NEWER",60,3378,240,1389,651,135000,-0.03441766564392686473,-0.03336758551119110519,-0.16430193017369631164,-0.02382511277885022349,-0.06651873192386162365,-0.06377058171144418692
433,"2-STORY PUD - 1946 & NEWER",24,1920,440,1365,765,122500,-0.15770533687680357705,-0.04018242109977695669,-0.02325820661939447807,-0.02834658979467539305,-0.04786079411698764656,-0.08112928189197466880
364,"2-STORY PUD - 1946 & NEWER",21,1680,264,987,483,118000,-0.16797930947954330308,-0.04130420473575816682,-0.14737668334718009161,-0.09955985279392181355,-0.09401464027083380041,-0.08737841395696564227
1187,"2 FAMILY CONVERSION - ALL STYLES AND AGES",107,10615,420,1699,978,95000,0.12654123846566217637,0.00045886521212563509,-0.03736257897482466142,0.03457729867555821660,-0.01299991031993363674,-0.11931842228914172893
877,"1-STORY 1946 & NEWER ALL STYLES",94,25286,648,1040,1064,132250,0.08202069052045669692,0.06903256405996035897,0.12342726587707942884,-0.08957492438397456411,0.00107537609577831088,-0.06758949575116089293
299,"2-STORY 1946 & NEWER",90,11700,539,1743,702,175000,0.06832206038347039555,0.00553026206645735586,0.04655843653998492955,0.04286667320457102745,-0.05817175974710221285,-0.00822274113374664491
169,"2-STORY 1946 & NEWER",62,8244,440,1720,840,183500,-0.02756835057543371404,-0.01062342229167206992,-0.02325820661939447807,0.03853359106440523996,-0.03558583503351792480,0.00358117498901408277
1123,"1-STORY 1946 & NEWER ALL STYLES",NULL,8926,288,960,672,112000,NULL,-0.00743568712609213116,-0.13045143652066387158,-0.10464651443672512930,-0.06308174338049010155,-0.09571059004362027357
1113,"1-STORY 1946 & NEWER ALL STYLES",73,7100,308,816,816,129900,0.01010288230127861473,-0.01597059095651583818,-0.11634706416523368822,-0.13177537653167614663,-0.03951382194022823576,-0.07085293138510062352
605,"1-STORY 1946 & NEWER ALL STYLES",88,12803,530,1494,1494,221000,0.06147274531497724486,0.01068579269348766739,0.04021146898004134704,-0.00404365083461510669,0.07145180817433804902,0.05565727553060552840
345,"2-STORY PUD - 1946 & NEWER",36,2592,336,1112,536,85000,-0.11660944646584467295,-0.03704142691902956835,-0.09660094286763143152,-0.07601049333649905544,-0.08534033585184853036,-0.13320538243356611443
92,"1-STORY 1946 & NEWER ALL STYLES",85,8500,480,1235,1235,98600,0.05119877271223751884,-0.00942685307995877913,0.00495053809146588865,-0.05283792363039506147,0.02906228280608927651,-0.11431911663714895015
1317,"1-STORY 1946 & NEWER ALL STYLES",61,10226,860,1630,1622,295493,-0.03099300810968028938,-0.00135935909786057632,0.27293361284463937243,0.02157805225506085413,0.09240107167679304083,0.15910540773446610332
541,"1-STORY 1946 & NEWER ALL STYLES",85,14601,765,1838,1838,315000,0.05119877271223751884,0.01908982176638023324,0.20593784415634600148,0.06076418639221232361,0.12775295383718583953,0.18619470088819475212
971,"1-1/2 STORY FINISHED ALL AGES",60,10800,0,1192,720,135000,-0.03441766564392686473,0.00132357343152781790,-0.33355439843885851192,-0.06093890328374849026,-0.05522576956706947962,-0.06377058171144418692
660,"1-STORY 1946 & NEWER ALL STYLES",75,9937,480,1486,1486,167000,0.01695219736977176541,-0.00271017355952128351,0.00495053809146588865,-0.00555080983989016321,0.07014247920543461203,-0.01933230924928615331
910,"2-STORY 1946 & NEWER",149,12589,390,1484,742,174000,0.27037685490401834075,0.00968553561807108836,-0.05851913750796993646,-0.00592759959120892734,-0.05162511490258502791,-0.00961143714818908346
437,"1-1/2 STORY FINISHED ALL AGES",40,4400,440,1118,648,116000,-0.10291081632885837158,-0.02859065686130445208,-0.02325820661939447807,-0.07488012408254276306,-0.06700973028720041252,-0.09015580598585051937
236,"2-STORY PUD - 1946 & NEWER",21,1680,264,987,483,89500,-0.16797930947954330308,-0.04130420473575816682,-0.14737668334718009161,-0.09955985279392181355,-0.09401464027083380041,-0.12695625036857514095
941,"DUPLEX - ALL STYLES AND AGES",55,12640,574,1728,1728,150900,-0.05154095331515974144,0.00992391464071709552,0.07124108816198775042,0.04004075006968029648,0.10974968051476358093,-0.04169031508180941397
957,"2-STORY PUD - 1946 & NEWER",24,1300,462,1229,561,124000,-0.15770533687680357705,-0.04308036215939508285,-0.00774339702842127638,-0.05396829288435135386,-0.08124868282402528977,-0.07904623787031101097
1065,"1-STORY 1946 & NEWER ALL STYLES",NULL,11000,480,1154,1154,154000,NULL,0.00225839312817882633,0.00495053809146588865,-0.06809790855880500872,0.01580532699594197700,-0.03738535743703785446
998,"1-STORY 1946 & NEWER ALL STYLES",NULL,11717,615,1442,1442,185000,NULL,0.00560972174067269158,0.10015505149061962630,-0.01384018436890297406,0.06294116987646570859,0.00566421901067774059
949,"2-STORY 1946 & NEWER",65,14006,474,1776,936,192500,-0.01729437797269398801,0.01630873316884348314,0.00071922638483683364,0.04908370410133063559,-0.01987388740667668093,0.01607943911899602972
197,"1-STORY 1946 & NEWER ALL STYLES",79,9416,786,1726,1726,311872,0.03065082750675806678,-0.00514537886929716049,0.22074743512954769401,0.03966396031836153235,0.10942234827253772169,0.18185085975501880433
135,"1-STORY 1946 & NEWER ALL STYLES",78,10335,440,1721,1461,180000,0.02722616997251149144,-0.00084988236318577672,-0.02325820661939447807,0.03872198594006462202,0.06605082617761137144,-0.00127926106153445216
999,"1-STORY 1945 & OLDER",60,9786,210,1077,1007,91000,-0.03441766564392686473,-0.00341596243049279488,-0.18545848870684158667,-0.08260431398457742771,-0.00825359280765867766,-0.12487320634691148313
493,"2-STORY 1946 & NEWER",105,15578,429,1456,728,172785,0.11969192339716902568,0.02365641598452040945,-0.03101561141488107891,-0.01120265610967162515,-0.05391644059816604264,-0.01129870280573664630
707,"1-STORY 1946 & NEWER ALL STYLES",NULL,115149,739,1824,1643,302000,NULL,0.48906107606070821473,0.18760216009428676312,0.05812665813298097470,0.09583806022016456293,0.16814165270044305097
1064,"1-STORY 1945 & OLDER",50,6000,440,1103,1103,110500,-0.06866424098639261815,-0.02111209928809638458,-0.02325820661939447807,-0.07770604721743349403,0.00745835481918256620,-0.09779363406528393140
665,"1-STORY 1946 & NEWER ALL STYLES",49,20896,1134,2097,2077,423000,-0.07208889852063919349,0.04851327171847072378,0.46616351411403288441,0.10955845918799227839,0.16686915678317601956,0.33617387044797811554
454,"2-STORY 1946 & NEWER",75,9000,676,1590,768,210000,0.01695219736977176541,-0.00708980383833125803,0.14317338717468168554,0.01404225722868557153,-0.04736979575364885769,0.04038161937173870435
759,"2-STORY PUD - 1946 & NEWER",24,2280,440,1501,744,179400,-0.15770533687680357705,-0.03849974564580514151,-0.02325820661939447807,-0.00272488670499943223,-0.05129778266035916866,-0.00211247867019991529
1193,"1-1/2 STORY FINISHED ALL AGES",60,9600,250,1472,702,125000,-0.03441766564392686473,-0.00428534474837823272,-0.15724974399598121996,-0.00818833809912151211,-0.05817175974710221285,-0.07765754185586857242
879,"SPLIT FOYER",88,11782,576,1155,1109,148000,0.06147274531497724486,0.00591353814208426932,0.07265152539753076876,-0.06790951368314562666,0.00844035154586014394,-0.04571753352369248577
482,"1-STORY 1946 & NEWER ALL STYLES",72,11846,874,1792,1792,374000,0.00667822476703203938,0.00621268044501259202,0.28280667349344050078,0.05209802211188074862,0.12022431226599107684,0.26812776574029862658
227,"2-STORY 1946 & NEWER",82,9950,721,2520,1203,290000,0.04092480010949779281,-0.00264941027923896796,0.17490822497439959810,0.18924949159191089180,0.02382496693047552856,0.15147730052713378836
500,"1-STORY 1946 & NEWER ALL STYLES",70,7535,297,912,912,120000,-0.00017109030146111130,-0.01393735811629989483,-0.12410446896072028907,-0.11368946846837546841,-0.02380187431338699190,-0.08460102192808076517
1204,"1-STORY 1946 & NEWER ALL STYLES",75,9750,451,1630,1630,213000,0.01695219736977176541,-0.00358422997588997640,-0.01550080182390787722,0.02157805225506085413,0.09371040064569647782,0.04454770741506602000
311,"2-STORY 1946 & NEWER",NULL,7685,420,1501,697,165600,NULL,-0.01323624334381163851,-0.03736257897482466142,-0.00272488670499943223,-0.05899009035266686097,-0.02127648366950556728
73,"2-STORY 1946 & NEWER",74,10141,427,1718,832,185000,0.01352753983552519007,-0.00175665746893725490,-0.03242604865042409725,0.03815680131308647583,-0.03689516400242136178,0.00566421901067774059
1169,"2-STORY 1945 & OLDER",120,13728,540,2108,1127,235000,0.17106178641086765582,0.01500933379049858141,0.04726365515775643872,0.11163080282024548110,0.01138634172589287717,0.07509901973279966810
103,"DUPLEX - ALL STYLES AND AGES",64,7018,410,1535,0,118964,-0.02071903550694056336,-0.01635386703214275164,-0.04441476515253975310,0.00368053906741955797,-0.17306537676837880859,-0.08603971099904313151
1252,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",NULL,3136,478,1405,1405,171750,NULL,-0.03449871734413882540,0.00354010085592287031,-0.02081079476830011046,0.05688552339528731252,-0.01273600318068457020
1171,"SPLIT OR MULTI-LEVEL",76,9880,358,1118,1096,171000,0.02037685490401834075,-0.00297659717306682091,-0.08108613327665822983,-0.07488012408254276306,0.00631269197139205884,-0.01377752519151639911
1085,"2-STORY 1946 & NEWER",NULL,13031,409,1498,691,187500,NULL,0.01175148714766981701,-0.04511998377031126227,-0.00329007133197757843,-0.05997208707934443871,0.00913595904678383697
1236,"2-STORY 1945 & OLDER",96,13132,180,1784,747,138887,0.08887000558894984760,0.01222357109447857627,-0.20661504723998686171,0.05059086310660569211,-0.05080678429702037979,-0.05837272030330642827
1138,"1-1/2 STORY FINISHED ALL AGES",54,6342,0,1020,780,94000,-0.05496561084940631678,-0.01951355760682316016,-0.33355439843885851192,-0.09334282189716220541,-0.04540580230029370221,-0.12070711830358416748
875,"1-1/2 STORY FINISHED ALL AGES",52,5720,200,1131,676,66500,-0.06181492591789946747,-0.02242084686340779640,-0.19251067488455667835,-0.07243099069897079621,-0.06242707889603838306,-0.15889625870075122761
121,"SPLIT OR MULTI-LEVEL",NULL,21453,540,988,938,180000,NULL,0.05111674457364378228,0.04726365515775643872,-0.09937145791826243148,-0.01954655516445082169,-0.00127926106153445216
239,"1-STORY 1946 & NEWER ALL STYLES",93,12030,818,1694,1694,318000,0.07859603298621012158,0.00707271456593151978,0.24331443089823598738,0.03363532429726130627,0.10418503239692397373,0.19036078893152206777
1353,"1-1/2 STORY FINISHED ALL AGES",50,6000,624,1176,698,134900,-0.06866424098639261815,-0.02111209928809638458,0.10650201905056320882,-0.06395322129429860330,-0.05882642423155393134,-0.06390945131288843077
1255,"2-STORY 1946 & NEWER",60,6931,397,1656,746,165400,-0.03441766564392686473,-0.01676051360018594031,-0.05358260718356937228,0.02647631902220478781,-0.05097045041813330941,-0.02155422287239405499
420,"1-STORY 1946 & NEWER ALL STYLES",65,8450,304,1056,1056,142000,-0.01729437797269398801,-0.00966055800412153123,-0.11916793863631972489,-0.08656060637342445107,-0.00023395287312512610,-0.05404970961034711707
1438,"1-STORY 1946 & NEWER ALL STYLES",96,12444,774,1932,1932,394617,0.08887000558894984760,0.00900779133799910725,0.21228481171628958399,0.07847330470419423770,0.14313756922180122414,0.29675851147005838217
1407,"SPLIT FOYER",70,8445,396,768,768,133000,-0.00017109030146111130,-0.00968392849653780645,-0.05428782580134088145,-0.14081833056332648574,-0.04736979575364885769,-0.06654797374032906402
561,"1-STORY 1946 & NEWER ALL STYLES",NULL,11341,528,1392,1392,121500,NULL,0.00385226071096879572,0.03880103174449832870,-0.02325992815187207730,0.05475786382081922741,-0.08251797790641710735
1322,"1-STORY 1946 & NEWER ALL STYLES",NULL,6627,287,720,0,72500,NULL,-0.01818143953909547314,-0.13115665513843538075,-0.14986128459497682485,-0.17306537676837880859,-0.15056408261409659631
845,"1-1/2 STORY FINISHED ALL AGES",100,12665,720,1416,876,153900,0.10256863572593614897,0.01004076710279847157,0.17420300635662808893,-0.01873845113604690774,-0.02969385467345245835,-0.03752422703848209832
755,"1-STORY 1946 & NEWER ALL STYLES",61,7930,440,1026,1026,156000,-0.03099300810968028938,-0.01209108921541415317,-0.02325820661939447807,-0.09221245264320591302,-0.00514393650651301481,-0.03460796540815297736
1031,"2 FAMILY CONVERSION - ALL STYLES AND AGES",NULL,7082,0,1928,686,160000,NULL,-0.01605472472921442894,-0.33355439843885851192,0.07771972520155670944,-0.06079041768490908682,-0.02905318135038322316
1184,"1-STORY 1945 & OLDER",60,10800,720,1130,1120,120000,-0.03441766564392686473,0.00132357343152781790,0.17420300635662808893,-0.07261938557463017828,0.01024067887810236980,-0.08460102192808076517
196,"2-STORY PUD - 1946 & NEWER",24,2280,440,1456,855,148500,-0.15770533687680357705,-0.03849974564580514151,-0.02325820661939447807,-0.01120265610967162515,-0.03313084321682398044,-0.04502318551647126649
291,"2-STORY 1946 & NEWER",120,15611,685,1919,1079,233230,0.17106178641086765582,0.02381066123446782584,0.14952035473462526805,0.07602417132062227086,0.00353036791247225524,0.07264102778723655187
15,"1-STORY 1946 & NEWER ALL STYLES",NULL,10920,352,1253,1253,157000,NULL,0.00188446524951842296,-0.08531744498328728484,-0.04944681586852618431,0.03200827298612200974,-0.03321926939371053881
1069,"2-STORY PUD - 1946 & NEWER",42,3964,576,2521,942,151400,-0.09606150126036522089,-0.03062856380000365047,0.07265152539753076876,0.18943788646757027387,-0.01889189067999910319,-0.04099596707458819470
1361,"2-STORY 1945 & OLDER",51,9842,621,2601,612,189000,-0.06523958345214604281,-0.00315421291543051251,0.10438636319724868131,0.20450947652032083905,-0.07290171064726587897,0.01121900306844749479
1129,"2-STORY 1946 & NEWER",59,11796,434,1959,847,215000,-0.03784232317817344007,0.00597897552084983991,-0.02748951832602353307,0.08355996634699755345,-0.03444017218572741743,0.04732509944395089710
859,"1-STORY 1946 & NEWER ALL STYLES",80,10400,479,1370,1090,152000,0.03407548504100464212,-0.00054606596177419898,0.00424531947369437948,-0.02740461541637848272,0.00533069524471448110,-0.04016274946592273157
842,"2-STORY 1945 & OLDER",60,10440,686,1539,650,157500,-0.03441766564392686473,-0.00035910202244399729,0.15022557335239677722,0.00443411857005708623,-0.06668239804497455327,-0.03252492138648931954
767,"2-STORY 1946 & NEWER",80,10421,496,1714,980,196500,0.03407548504100464212,-0.00044790989362584309,0.01623403597581003533,0.03740322181044894757,-0.01267257807770777750,0.02163422317676578392
1367,"2-STORY 1946 & NEWER",68,9179,588,1790,873,193000,-0.00702040536995426199,-0.00625314020982860548,0.08111414881078887877,0.05172123236056198450,-0.03018485303679124722,0.01677378712621724899
61,"1-STORY 1946 & NEWER ALL STYLES",63,13072,576,1158,1158,158000,-0.02414369304118713870,0.01194312518548327374,0.07265152539753076876,-0.06734432905616748046,0.01645999148039369550,-0.03183057337926810026
1043,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",34,5381,624,1306,1306,196000,-0.12345876153433782363,-0.02400536624923125570,0.10650201905056320882,-0.03946188745857893487,0.04068257740510727979,0.02093987516954456464
244,"2-STORY PUD - 1946 & NEWER",75,10762,288,1217,626,120000,0.01695219736977176541,0.00114595768916412629,-0.13045143652066387158,-0.05622903139226393864,-0.07061038495168486424,-0.08460102192808076517
602,"1-1/2 STORY FINISHED ALL AGES",50,9000,544,1375,780,141000,-0.06866424098639261815,-0.00708980383833125803,0.05008452962884247539,-0.02646264103808157240,-0.04540580230029370221,-0.05543840562478955562
1192,"2-STORY PUD - 1946 & NEWER",24,2645,492,1441,776,174000,-0.15770533687680357705,-0.03679369969941705111,0.01341316150472399866,-0.01402857924456235612,-0.04606046678474542070,-0.00961143714818908346
1088,"2-STORY 1946 & NEWER",85,10574,1043,1953,1082,252000,0.05119877271223751884,0.00026722717431217836,0.40198861989682555014,0.08242959709304126106,0.00402136627581104411,0.09870685197832112346
691,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",NULL,4426,420,848,848,141000,NULL,-0.02846913030073982098,-0.03736257897482466142,-0.12574674051057592055,-0.03427650606461448781,-0.05543840562478955562
1124,"1-STORY 1946 & NEWER ALL STYLES",50,9405,0,698,698,118000,-0.06866424098639261815,-0.00519679395261296595,-0.33355439843885851192,-0.15400597185948323028,-0.05882642423155393134,-0.08737841395696564227
468,"2-STORY 1945 & OLDER",79,9480,312,1644,728,146500,0.03065082750675806678,-0.00484623656636883779,-0.11352618969414765155,0.02421558051429220303,-0.05391644059816604264,-0.04780057754535614359
697,"1-STORY 1945 & OLDER",50,6000,205,616,616,89000,-0.06866424098639261815,-0.02111209928809638458,-0.18898458179569913251,-0.16945435166355255959,-0.07224704616281416047,-0.12765059837579636023
721,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",NULL,6563,564,1742,1742,275000,NULL,-0.01848058184202379584,0.06418890198427265874,0.04267827832891164538,0.11204100621034459566,0.13064686031049721011
1243,"SPLIT FOYER",85,10625,528,1173,1053,170000,0.05119877271223751884,0.00050560619695818551,0.03880103174449832870,-0.06451840592127674949,-0.00072495123646391498,-0.01516622120595883766
251,"1-STORY 1945 & OLDER",55,5350,0,1306,728,76500,-0.05154095331515974144,-0.02415026330221216200,-0.33355439843885851192,-0.03946188745857893487,-0.05391644059816604264,-0.14500929855632684211
1100,"1-STORY 1946 & NEWER ALL STYLES",82,11880,478,1601,1271,157000,0.04092480010949779281,0.00637159979344326346,0.00354010085592287031,0.01611460086093877425,0.03495426316615474296,-0.03321926939371053881
705,"1-STORY 1946 & NEWER ALL STYLES",70,8400,606,1484,1473,213000,-0.00017109030146111130,-0.00989426292828428334,0.09380808393067604379,-0.00592759959120892734,0.06801481963096652692,0.04454770741506602000
104,"1-STORY 1946 & NEWER ALL STYLES",94,10402,740,1226,1226,198900,0.08202069052045669692,-0.00053671776480768889,0.18830737871205827228,-0.05453347751132950006,0.02758928771607290990,0.02496709361142763644
1270,"1-1/2 STORY FINISHED ALL AGES",78,11344,315,1524,874,144000,0.02722616997251149144,0.00386628300641856085,-0.11141053384083312405,0.00160819543516635526,-0.03002118691567831759,-0.05127231758146223997
1436,"1-STORY 1946 & NEWER ALL STYLES",80,8400,462,1537,1319,174000,0.03407548504100464212,-0.00989426292828428334,-0.00774339702842127638,0.00405732881873832210,0.04281023697957536489,-0.00961143714818908346
171,"1-1/2 STORY FINISHED ALL AGES",NULL,12358,660,1382,720,128500,NULL,0.00860581886843917362,0.13188988929033753886,-0.02514387690846589795,-0.05522576956706947962,-0.07279710580532003749
1032,"2-1/2 STORY ALL AGES",102,15863,672,3082,824,197000,0.10941795079442929966,0.02498853405224809647,0.14035251270359564887,0.29512741171248361223,-0.03820449297132479877,0.02232857118398700319
960,"2-STORY PUD - 1946 & NEWER",24,2572,484,1416,696,155000,-0.15770533687680357705,-0.03713490888869466919,0.00777141256255192532,-0.01873845113604690774,-0.05915375647377979059,-0.03599666142259541591
397,"1-STORY 1946 & NEWER ALL STYLES",60,7200,600,894,894,123000,-0.03441766564392686473,-0.01550318110819033396,0.08957677222404698879,-0.11708057623024434557,-0.02674786449341972512,-0.08043493388475344952
427,"SPLIT OR MULTI-LEVEL",NULL,12800,569,1644,1518,275000,NULL,0.01067177039803790226,0.06771499507313020458,0.02421558051429220303,0.07537979508104835998,0.13064686031049721011
604,"2-STORY PUD - 1946 & NEWER",30,3182,480,1200,600,151000,-0.13715739167132412500,-0.03428370881390909346,0.00495053809146588865,-0.05943174427847343374,-0.07486570410062103445,-0.04155144548036517012
786,"1-STORY 1946 & NEWER ALL STYLES",NULL,9790,457,1342,1372,161500,NULL,-0.00339726603655977471,-0.01126949011727882221,-0.03267967193484118054,0.05148454139856063494,-0.02697013732871956534
347,"1-STORY 1946 & NEWER ALL STYLES",NULL,12772,301,958,958,151500,NULL,0.01054089564050676108,-0.12128359448963425240,-0.10502330418804389343,-0.01627323274219222921,-0.04085709747314395084
179,"1-STORY 1946 & NEWER ALL STYLES",63,17423,1166,2234,2216,501837,-0.02414369304118713870,0.03228012768612596228,0.48873050988272117779,0.13536855715332762127,0.18961874761787323723,0.44565449813857664352
562,"1-STORY 1946 & NEWER ALL STYLES",77,10010,418,1389,1389,170000,0.02380151243826491610,-0.00236896437024366543,-0.03877301621036767976,-0.02382511277885022349,0.05426686545748043854,-0.01516622120595883766
1455,"1-STORY 1946 & NEWER ALL STYLES",62,7500,400,1221,1221,185000,-0.02756835057543371404,-0.01410095156321382131,-0.05146695133025484478,-0.05547545188962641038,0.02677095711050826178,0.00566421901067774059
636,"2 FAMILY CONVERSION - ALL STYLES AND AGES",60,10896,0,3395,1440,200000,-0.03441766564392686473,0.00177228688592030195,-0.33355439843885851192,0.35409500779387019851,0.06261383763423984935,0.02649465922731431884
1228,"1-STORY 1946 & NEWER ALL STYLES",72,8872,576,912,912,147000,0.00667822476703203938,-0.00768808844418790343,0.07265152539753076876,-0.11368946846837546841,-0.02380187431338699190,-0.04710622953813492432
321,"2-STORY 1946 & NEWER",111,16259,840,2596,1249,342643,0.14023986860264847774,0.02683947705161709318,0.25882924048920918907,0.20356750214202392873,0.03135360850167029124,0.22458242481542708096
105,"1-1/2 STORY FINISHED ALL AGES",NULL,7758,240,1818,1040,169500,NULL,-0.01289503415453402043,-0.16430193017369631164,0.05699628887902468231,-0.00285261081093200008,-0.01586056921318005694
1387,"2-STORY 1946 & NEWER",80,16692,564,2784,1392,250000,0.03407548504100464212,0.02886336169486652644,0.06418890198427265874,0.23898573876598775691,0.05475786382081922741,0.09592945994943624635
402,"1-STORY 1946 & NEWER ALL STYLES",65,8767,400,1310,1310,164990,-0.01729437797269398801,-0.00817886878492968286,-0.05146695133025484478,-0.03870830795594140661,0.04133724188955899828,-0.02212358823831545480
804,"2-STORY 1946 & NEWER",107,13891,1020,2822,1734,582933,0.12654123846566217637,0.01577121184326915329,0.38576859168808083928,0.24614474404104427538,0.11073167724144115867,0.55827219012580064019
445,"2-STORY 1946 & NEWER",70,8750,493,1908,915,210000,-0.00017109030146111130,-0.00825832845914501858,0.01411838012249550783,0.07395182768836906814,-0.02331087595004820303,0.04038161937173870435
866,"1-STORY 1946 & NEWER ALL STYLES",NULL,8750,902,1002,1002,148500,NULL,-0.00825832845914501858,0.30255279479104275748,-0.09673392965903108257,-0.00907192341322332578,-0.04502318551647126649
889,"1-STORY 1946 & NEWER ALL STYLES",95,15865,621,2217,2217,268000,0.08544534805470327226,0.02499788224921460656,0.10438636319724868131,0.13216584426711812617,0.18978241373898616686,0.12092598820940014026
991,"2-STORY 1946 & NEWER",82,9452,870,2392,1396,348000,0.04092480010949779281,-0.00497711132389997897,0.27998579902235446410,0.16513494750750998751,0.05541252830527094591,0.23202166936479522427
1391,"1-STORY 1946 & NEWER ALL STYLES",70,9100,541,1525,1525,235000,-0.00017109030146111130,-0.00662239399000575382,0.04796887377552794788,0.00179659031082573732,0.07652545792883886735,0.07509901973279966810
776,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",32,4500,412,1204,1204,162000,-0.13030807660283097432,-0.02812324701297894786,-0.04300432791699673477,-0.05867816477583590548,0.02398863305158845818,-0.02627578932149834606
467,"1-STORY 1946 & NEWER ALL STYLES",85,10628,526,1277,1277,167000,0.05119877271223751884,0.00051962849240795064,0.03739059450895531037,-0.04492533885270101475,0.03593625989283232070,-0.01933230924928615331
327,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",32,10846,473,1719,1719,324000,-0.13030807660283097432,0.00153858196175754984,0.000014007767065324471086,0.03834519618874585789,0.10827668542474721432,0.19869296501817669907
253,"2-STORY 1946 & NEWER",65,8366,520,1640,798,173000,-0.01729437797269398801,-0.01005318227671495478,0.03315928280232625536,0.02346200101165467477,-0.04245981212026096899,-0.01100013316263152201
1369,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",NULL,4435,420,848,848,144000,NULL,-0.02842706341439052560,-0.03736257897482466142,-0.12574674051057592055,-0.03427650606461448781,-0.05127231758146223997
581,"1-STORY 1946 & NEWER ALL STYLES",NULL,14585,572,1429,1144,181900,NULL,0.01901503619064815256,0.06983065092644473209,-0.01628931775247494090,0.01416866578481268077,0.00135926136590618109
692,"2-STORY 1946 & NEWER",104,21535,832,4316,2444,755000,0.11626726586292245034,0.05150002064927069574,0.25318749154703711573,0.52760668827616108020,0.22693462323162119141,0.79722094724286771421
14,"1-STORY 1946 & NEWER ALL STYLES",91,10652,840,1494,1494,279500,0.07174671791771697089,0.00063180685600607165,0.25882924048920918907,-0.00404365083461510669,0.07145180817433804902,0.13689599237548818359
1177,"1-STORY 1946 & NEWER ALL STYLES",37,6951,264,923,876,119500,-0.11318478893159809760,-0.01666703163052083947,-0.14737668334718009161,-0.11161712483612226569,-0.02969385467345245835,-0.08529536993530198445
1121,"1-STORY 1945 & OLDER",59,8263,308,1012,1012,118400,-0.03784232317817344007,-0.01053461442049022412,-0.11634706416523368822,-0.09484998090243726193,-0.00743526220209402954,-0.08682293555118866685
109,"1-1/2 STORY FINISHED ALL AGES",85,8500,0,1517,793,115000,0.05119877271223751884,-0.00942685307995877913,-0.33355439843885851192,0.00028943130555068080,-0.04327814272582561710,-0.09154450200029295792
